IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150170874,ASSAULT,BATTERY,Tuesday,2/24/2015,17:36,CENTRAL,"ARREST, BOOKED",900 Block of POWELL ST,-122.4093905,37.79342862,"(37.7934286229218, -122.409390517289)",1.50171E+13
150170874,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,2/24/2015,17:36,CENTRAL,"ARREST, BOOKED",900 Block of POWELL ST,-122.4093905,37.79342862,"(37.7934286229218, -122.409390517289)",1.50171E+13
150170880,LARCENY/THEFT,GRAND THEFT BICYCLE,Monday,2/23/2015,15:45,MISSION,NONE,3600 Block of MARKET ST,-122.4411899,37.7558915,"(37.7558914956318, -122.441189937329)",1.50171E+13
150170896,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,2/23/2015,19:30,INGLESIDE,NONE,500 Block of ALEMANY BL,-122.4213053,37.73216388,"(37.7321638759455, -122.421305348396)",1.50171E+13
150170915,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,2/24/2015,14:00,MISSION,NONE,800 Block of VALENCIA ST,-122.421381,37.75891489,"(37.7589148884581, -122.421380986073)",1.50171E+13
150170921,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,2/24/2015,15:55,BAYVIEW,NONE,5300 Block of 3RD ST,-122.3928997,37.72890407,"(37.7289040677766, -122.392899681522)",1.50171E+13
150170937,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2/20/2015,23:45,CENTRAL,"ARREST, BOOKED",LEAVENWORTH ST / GEARY ST,-122.41481,37.78651941,"(37.7865194111614, -122.414809966357)",1.50171E+13
150170937,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,2/20/2015,23:45,CENTRAL,"ARREST, BOOKED",LEAVENWORTH ST / GEARY ST,-122.41481,37.78651941,"(37.7865194111614, -122.414809966357)",1.50171E+13
150170937,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,2/20/2015,23:45,CENTRAL,"ARREST, BOOKED",LEAVENWORTH ST / GEARY ST,-122.41481,37.78651941,"(37.7865194111614, -122.414809966357)",1.50171E+13
150170937,KIDNAPPING,"KIDNAPPING, ADULT VICTIM",Friday,2/20/2015,23:45,CENTRAL,"ARREST, BOOKED",LEAVENWORTH ST / GEARY ST,-122.41481,37.78651941,"(37.7865194111614, -122.414809966357)",1.50171E+13
150170943,NON-CRIMINAL,AIDED CASE,Tuesday,2/24/2015,18:08,MISSION,NONE,17TH ST / FOLSOM ST,-122.4151559,37.76369793,"(37.7636979308883, -122.415155941054)",1.50171E+13
150170959,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Tuesday,2/24/2015,18:02,SOUTHERN,"ARREST, BOOKED",BRYANT ST / DIVISION ST,-122.4109328,37.76941138,"(37.769411384942, -122.410932750782)",1.50171E+13
150170959,WARRANTS,WARRANT ARREST,Tuesday,2/24/2015,18:02,SOUTHERN,"ARREST, BOOKED",BRYANT ST / DIVISION ST,-122.4109328,37.76941138,"(37.769411384942, -122.410932750782)",1.50171E+13
150170965,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,2/24/2015,18:15,MISSION,UNFOUNDED,400 Block of 14TH ST,-122.4233214,37.76801701,"(37.7680170125986, -122.423321421434)",1.50171E+13
150170971,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,2/24/2015,18:30,BAYVIEW,NONE,600 Block of VERMONT ST,-122.4042644,37.7614568,"(37.7614567978278, -122.404264421352)",1.50171E+13
150170987,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,2/24/2015,17:00,TARAVAL,NONE,1700 Block of OCEAN AV,-122.4600793,37.72480136,"(37.7248013564189, -122.460079348487)",1.50171E+13
150170993,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Tuesday,2/24/2015,7:15,INGLESIDE,NONE,0 Block of TRUMBULL ST,-122.4288428,37.73082072,"(37.7308207211769, -122.42884282665)",1.50171E+13
150171004,ASSAULT,BATTERY WITH SERIOUS INJURIES,Tuesday,2/24/2015,18:24,PARK,"ARREST, BOOKED",1400 Block of HAIGHT ST,-122.4461437,37.77005272,"(37.7700527182372, -122.446143672039)",1.50171E+13
150171004,WARRANTS,WARRANT ARREST,Tuesday,2/24/2015,18:24,PARK,"ARREST, BOOKED",1400 Block of HAIGHT ST,-122.4461437,37.77005272,"(37.7700527182372, -122.446143672039)",1.50171E+13
150171010,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Tuesday,2/24/2015,8:30,INGLESIDE,NONE,0 Block of BLYTHDALE AV,-122.4176788,37.7107673,"(37.7107672954351, -122.417678812123)",1.50171E+13
150171026,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,2/10/2015,13:00,TENDERLOIN,NONE,500 Block of OFARRELL ST,-122.4138201,37.7857383,"(37.7857382950322, -122.413820070176)",1.50171E+13
150171032,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,2/24/2015,18:43,CENTRAL,"ARREST, BOOKED",BROADWAY ST / COLUMBUS AV,-122.4066697,37.79786417,"(37.7978641744394, -122.406669739951)",1.50171E+13
150171139,OTHER OFFENSES,RESISTING ARREST,Tuesday,2/24/2015,18:51,SOUTHERN,"ARREST, BOOKED",DIVISION ST / BRYANT ST,-122.4109328,37.76941138,"(37.769411384942, -122.410932750782)",1.50171E+13
150171145,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,2/24/2015,19:23,TENDERLOIN,NONE,MARKET ST / 9TH ST,-122.4162938,37.77749368,"(37.777493677735, -122.416293820935)",1.50171E+13
150171151,"SEX OFFENSES, NON FORCIBLE",UNLAWFUL SEXUAL INTERCOURSE,Saturday,2/21/2015,19:00,MISSION,NONE,CLIPPER ST / DOUGLASS ST,-122.4382477,37.74866281,"(37.7486628116318, -122.438247733504)",1.50171E+13
150171151,"SEX OFFENSES, FORCIBLE",ORAL COPULATION,Saturday,2/21/2015,19:00,MISSION,NONE,CLIPPER ST / DOUGLASS ST,-122.4382477,37.74866281,"(37.7486628116318, -122.438247733504)",1.50171E+13
150171151,EXTORTION,EXTORTION,Saturday,2/21/2015,19:00,MISSION,NONE,CLIPPER ST / DOUGLASS ST,-122.4382477,37.74866281,"(37.7486628116318, -122.438247733504)",1.50171E+13
150171167,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/24/2015,19:28,PARK,NONE,1300 Block of FELL ST,-122.440104,37.77368496,"(37.7736849604306, -122.440103994605)",1.50171E+13
150171173,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Tuesday,2/24/2015,19:00,NORTHERN,NONE,2300 Block of LOMBARD ST,-122.4401987,37.79943523,"(37.7994352314248, -122.440198698426)",1.50171E+13
150171189,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,2/21/2015,0:01,NORTHERN,NONE,2200 Block of GREEN ST,-122.4361524,37.79610606,"(37.7961060583234, -122.436152431648)",1.50171E+13
150171195,DISORDERLY CONDUCT,"DISTURBING THE PEACE, FIGHTING",Tuesday,2/24/2015,19:05,BAYVIEW,"ARREST, BOOKED",1500 Block of OAKDALE AV,-122.3893907,37.73412113,"(37.7341211312767, -122.389390729131)",1.50171E+13
150171214,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,2/23/2015,20:00,BAYVIEW,NONE,OAKDALE AV / INGALLS ST,-122.382889,37.73034294,"(37.7303429363637, -122.382888987083)",1.50171E+13
150171220,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,2/21/2015,23:00,CENTRAL,NONE,700 Block of SUTTER ST,-122.4127185,37.78864663,"(37.7886466255672, -122.412718544555)",1.50171E+13
150171220,MISSING PERSON,MISSING ADULT,Saturday,2/21/2015,23:00,CENTRAL,NONE,700 Block of SUTTER ST,-122.4127185,37.78864663,"(37.7886466255672, -122.412718544555)",1.50171E+13
150171220,MISSING PERSON,FOUND PERSON,Saturday,2/21/2015,23:00,CENTRAL,NONE,700 Block of SUTTER ST,-122.4127185,37.78864663,"(37.7886466255672, -122.412718544555)",1.50171E+13
150171236,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,2/24/2015,16:00,TENDERLOIN,NONE,GROVE ST / LARKIN ST,-122.4165835,37.77865915,"(37.7786591541508, -122.416583456133)",1.50171E+13
150171236,OTHER OFFENSES,CONSPIRACY,Tuesday,2/24/2015,16:00,TENDERLOIN,NONE,GROVE ST / LARKIN ST,-122.4165835,37.77865915,"(37.7786591541508, -122.416583456133)",1.50171E+13
150171242,ROBBERY,ATTEMPTED ROBBERY COMM. ESTABLISHMENT WITH A GUN,Tuesday,2/24/2015,20:00,CENTRAL,NONE,0 Block of DRUMM ST,-122.3965564,37.79411691,"(37.7941169057941, -122.396556426173)",1.50171E+13
150171258,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Tuesday,2/24/2015,13:20,RICHMOND,NONE,700 Block of 5TH AV,-122.4628122,37.77456975,"(37.7745697494532, -122.462812195629)",1.50171E+13
150171264,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Thursday,2/12/2015,8:00,BAYVIEW,NONE,1400 Block of SHAFTER AV,-122.3879778,37.72941503,"(37.7294150332369, -122.387977804168)",1.50171E+13
150171264,LARCENY/THEFT,THEFT OF ANIMALS (GENERAL),Thursday,2/12/2015,8:00,BAYVIEW,NONE,1400 Block of SHAFTER AV,-122.3879778,37.72941503,"(37.7294150332369, -122.387977804168)",1.50171E+13
150171270,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Tuesday,2/24/2015,19:58,SOUTHERN,NONE,MARKET ST / VANNESS AV,-122.4192579,37.77514629,"(37.7751462916539, -122.419257894814)",1.50171E+13
150171286,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Tuesday,2/24/2015,19:43,MISSION,"ARREST, BOOKED",20TH ST / MISSION ST,-122.4190527,37.75863241,"(37.7586324051562, -122.419052694349)",1.50171E+13
150171286,WARRANTS,WARRANT ARREST,Tuesday,2/24/2015,19:43,MISSION,"ARREST, BOOKED",20TH ST / MISSION ST,-122.4190527,37.75863241,"(37.7586324051562, -122.419052694349)",1.50171E+13
150171286,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,2/24/2015,19:43,MISSION,"ARREST, BOOKED",20TH ST / MISSION ST,-122.4190527,37.75863241,"(37.7586324051562, -122.419052694349)",1.50171E+13
150171305,NON-CRIMINAL,LOST PROPERTY,Tuesday,2/24/2015,9:20,NORTHERN,NONE,300 Block of VANNESS AV,-122.4199162,37.77918542,"(37.7791854168673, -122.419916164613)",1.50171E+13
150171311,ROBBERY,ATTEMPTED ROBBERY WITH A GUN,Tuesday,2/24/2015,20:25,TENDERLOIN,NONE,OFARRELL ST / STOCKTON ST,-122.4064017,37.78661446,"(37.7866144613366, -122.406401668335)",1.50171E+13
140268730,VEHICLE THEFT,STOLEN TRUCK,Monday,3/31/2014,16:30,PARK,NONE,500 Block of LYON ST,-122.4429724,37.77577836,"(37.7757783597295, -122.442972406311)",1.40269E+13
150171327,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Tuesday,2/24/2015,20:54,MISSION,NONE,500 Block of UTAH ST,-122.4063116,37.76260881,"(37.762608811814, -122.406311571034)",1.50171E+13
150171333,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Tuesday,2/24/2015,20:40,TENDERLOIN,NONE,0 Block of STOCKTON ST,-122.4063518,37.78603116,"(37.7860311576362, -122.406351834294)",1.50171E+13
150171349,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,2/24/2015,19:15,MISSION,NONE,2200 Block of MARKET ST,-122.432198,37.76511073,"(37.7651107322703, -122.432198022433)",1.50171E+13
150171355,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,2/24/2015,18:40,BAYVIEW,NONE,800 Block of CHINABASIN ST,-122.386775,37.76537752,"(37.765377517215, -122.386775025935)",1.50171E+13
150171361,SECONDARY CODES,JUVENILE INVOLVED,Tuesday,2/24/2015,19:30,BAYVIEW,NONE,2500 Block of GRIFFITH ST,-122.3864377,37.71918345,"(37.7191834462785, -122.386437671186)",1.50171E+13
150171361,NON-CRIMINAL,AIDED CASE,Tuesday,2/24/2015,19:30,BAYVIEW,NONE,2500 Block of GRIFFITH ST,-122.3864377,37.71918345,"(37.7191834462785, -122.386437671186)",1.50171E+13
150171377,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,2/24/2015,19:35,BAYVIEW,"ARREST, BOOKED",100 Block of AMHERST ST,-122.4167341,37.72751491,"(37.7275149089909, -122.416734138803)",1.50171E+13
150171377,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Tuesday,2/24/2015,19:35,BAYVIEW,"ARREST, BOOKED",100 Block of AMHERST ST,-122.4167341,37.72751491,"(37.7275149089909, -122.416734138803)",1.50171E+13
150171383,NON-CRIMINAL,FOUND PROPERTY,Tuesday,2/24/2015,18:00,TARAVAL,NONE,2700 Block of 40TH AV,-122.4976633,37.73552604,"(37.7355260405879, -122.497663279456)",1.50171E+13
150171399,LARCENY/THEFT,PETTY THEFT BICYCLE,Tuesday,2/24/2015,19:27,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.3977132,37.77746967,"(37.7774696662398, -122.397713226445)",1.50171E+13
150171399,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,2/24/2015,19:27,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.3977132,37.77746967,"(37.7774696662398, -122.397713226445)",1.50171E+13
150171402,MISSING PERSON,MISSING ADULT,Sunday,2/22/2015,0:01,BAYVIEW,NONE,200 Block of WHEELER AV,-122.3997173,37.71256805,"(37.7125680453156, -122.399717293065)",1.50171E+13
150171418,ASSAULT,CHILD ABUSE (PHYSICAL),Tuesday,2/24/2015,21:01,RICHMOND,"ARREST, BOOKED",4000 Block of GEARY BL,-122.4626927,37.78121707,"(37.7812170727474, -122.462692656144)",1.50171E+13
150171418,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,2/24/2015,21:01,RICHMOND,"ARREST, BOOKED",4000 Block of GEARY BL,-122.4626927,37.78121707,"(37.7812170727474, -122.462692656144)",1.50171E+13
150171424,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Tuesday,2/24/2015,18:30,INGLESIDE,NONE,MISSION ST / GENEVA AV,-122.4410181,37.71645868,"(37.7164586830811, -122.441018108888)",1.50171E+13
150171430,OTHER OFFENSES,VIOLATION OF STAY AWAY ORDER,Tuesday,2/24/2015,21:29,CENTRAL,"ARREST, BOOKED",COLUMBUS AV / VALLEJO ST,-122.4078716,37.79869627,"(37.7986962742997, -122.407871572784)",1.50171E+13
150171446,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,2/24/2015,19:05,SOUTHERN,NONE,KEARNY ST / MARKET ST,-122.4034341,37.78764305,"(37.78764305018, -122.403434086745)",1.50171E+13
150171452,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,1/27/2015,17:00,PARK,NONE,OFARRELL ST / LYON ST,-122.4438318,37.78187193,"(37.7818719306699, -122.443831815703)",1.50171E+13
150171452,FRAUD,"CREDIT CARD, THEFT BY USE OF",Tuesday,1/27/2015,17:00,PARK,NONE,OFARRELL ST / LYON ST,-122.4438318,37.78187193,"(37.7818719306699, -122.443831815703)",1.50171E+13
150171468,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,2/24/2015,18:30,CENTRAL,NONE,GREEN ST / STOCKTON ST,-122.409017,37.79948807,"(37.7994880717633, -122.409017007613)",1.50171E+13
150171474,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,2/24/2015,20:55,TARAVAL,NONE,1100 Block of OCEAN AV,-122.4556159,37.72385901,"(37.7238590120011, -122.455615861538)",1.50171E+13
150171480,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,1/16/2015,22:00,CENTRAL,NONE,LARKIN ST / PINE ST,-122.4188447,37.78982977,"(37.7898297669592, -122.418844748098)",1.50171E+13
150171496,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,2/18/2015,8:30,RICHMOND,NONE,PINE ST / LYON ST,-122.4452089,37.78648054,"(37.7864805370937, -122.445208877106)",1.50171E+13
150171509,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,2/24/2015,19:15,SOUTHERN,NONE,11TH ST / BRYANT ST,-122.4109328,37.76941138,"(37.769411384942, -122.410932750782)",1.50172E+13
150171515,SECONDARY CODES,JUVENILE INVOLVED,Tuesday,2/17/2015,9:00,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707,"(37.8096707013239, -122.365565425353)",1.50172E+13
150171515,MISSING PERSON,MISSING JUVENILE,Tuesday,2/17/2015,9:00,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707,"(37.8096707013239, -122.365565425353)",1.50172E+13
150171515,MISSING PERSON,FOUND PERSON,Tuesday,2/17/2015,9:00,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707,"(37.8096707013239, -122.365565425353)",1.50172E+13
150171521,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Tuesday,2/24/2015,8:00,SOUTHERN,NONE,0 Block of 6TH ST,-122.4090112,37.78113406,"(37.7811340568243, -122.409011206639)",1.50172E+13
150171537,TRESPASS,TRESPASSING,Tuesday,2/24/2015,19:30,SOUTHERN,"ARREST, BOOKED",0 Block of 4TH ST,-122.404957,37.78511786,"(37.7851178563953, -122.404956956375)",1.50172E+13
150171543,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/24/2015,19:00,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.3976156,37.77739182,"(37.7773918242817, -122.397615567933)",1.50172E+13
150171559,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Tuesday,2/24/2015,22:10,SOUTHERN,NONE,400 Block of 7TH ST,-122.4051874,37.77455293,"(37.7745529324018, -122.405187364125)",1.50172E+13
150171565,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Tuesday,2/24/2015,21:53,BAYVIEW,"ARREST, BOOKED",1000 Block of LECONTE AV,-122.3980042,37.71903318,"(37.7190331787318, -122.39800417734)",1.50172E+13
150171565,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,2/24/2015,21:53,BAYVIEW,"ARREST, BOOKED",1000 Block of LECONTE AV,-122.3980042,37.71903318,"(37.7190331787318, -122.39800417734)",1.50172E+13
150171565,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,2/24/2015,21:53,BAYVIEW,"ARREST, BOOKED",1000 Block of LECONTE AV,-122.3980042,37.71903318,"(37.7190331787318, -122.39800417734)",1.50172E+13
150171571,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,2/24/2015,21:15,SOUTHERN,NONE,500 Block of NATOMA ST,-122.4082018,37.77968861,"(37.7796886144323, -122.408201798882)",1.50172E+13
150171587,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Tuesday,2/24/2015,22:01,TENDERLOIN,"ARREST, BOOKED",TURK ST / JONES ST,-122.4124143,37.7830038,"(37.7830037964534, -122.412414263581)",1.50172E+13
150171587,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Tuesday,2/24/2015,22:01,TENDERLOIN,"ARREST, BOOKED",TURK ST / JONES ST,-122.4124143,37.7830038,"(37.7830037964534, -122.412414263581)",1.50172E+13
150171587,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,2/24/2015,22:01,TENDERLOIN,"ARREST, BOOKED",TURK ST / JONES ST,-122.4124143,37.7830038,"(37.7830037964534, -122.412414263581)",1.50172E+13
150171593,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,2/24/2015,22:40,TENDERLOIN,"ARREST, BOOKED",ELLIS ST / LEAVENWORTH ST,-122.4144332,37.78465763,"(37.7846576329256, -122.414433155063)",1.50172E+13
150171606,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,2/24/2015,16:00,TENDERLOIN,NONE,300 Block of MASON ST,-122.4096608,37.78643945,"(37.7864394524764, -122.409660751795)",1.50172E+13
150171612,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/24/2015,19:15,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.3976156,37.77739182,"(37.7773918242817, -122.397615567933)",1.50172E+13
150171628,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Saturday,2/21/2015,6:45,CENTRAL,NONE,300 Block of CLAY ST,-122.3997397,37.79503259,"(37.7950325941141, -122.399739729147)",1.50172E+13
150171640,LARCENY/THEFT,PETTY THEFT BICYCLE,Tuesday,2/24/2015,22:40,MISSION,NONE,1300 Block of CASTRO ST,-122.4341162,37.75088711,"(37.7508871106101, -122.434116168391)",1.50172E+13
150171656,NON-CRIMINAL,FOUND PROPERTY,Tuesday,2/24/2015,23:24,MISSION,NONE,1300 Block of CASTRO ST,-122.4341162,37.75088711,"(37.7508871106101, -122.434116168391)",1.50172E+13
150171678,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,2/24/2015,22:10,BAYVIEW,"ARREST, BOOKED",400 Block of UNIVERSITY ST,-122.4132797,37.72442775,"(37.7244277539933, -122.413279682845)",1.50172E+13
150171678,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,2/24/2015,22:10,BAYVIEW,"ARREST, BOOKED",400 Block of UNIVERSITY ST,-122.4132797,37.72442775,"(37.7244277539933, -122.413279682845)",1.50172E+13
150171690,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,2/24/2015,19:40,NORTHERN,NONE,1400 Block of VANNESS AV,-122.4221635,37.78868564,"(37.7886856403573, -122.422163486157)",1.50172E+13
150171703,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,2/24/2015,22:30,BAYVIEW,"ARREST, BOOKED",YOSEMITE AV / 3RD ST,-122.3932329,37.72773515,"(37.7277351549331, -122.393232869341)",1.50172E+13
150171703,ROBBERY,"ROBBERY, BODILY FORCE",Tuesday,2/24/2015,22:30,BAYVIEW,"ARREST, BOOKED",YOSEMITE AV / 3RD ST,-122.3932329,37.72773515,"(37.7277351549331, -122.393232869341)",1.50172E+13
150171703,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,2/24/2015,22:30,BAYVIEW,"ARREST, BOOKED",YOSEMITE AV / 3RD ST,-122.3932329,37.72773515,"(37.7277351549331, -122.393232869341)",1.50172E+13
150171725,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,2/24/2015,23:20,INGLESIDE,"ARREST, BOOKED",0 Block of ADDISON ST,-122.4323983,37.73782181,"(37.7378218134824, -122.432398313711)",1.50172E+13
150171731,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,2/23/2015,23:20,TARAVAL,NONE,2400 Block of 15TH AV,-122.4713592,37.74229066,"(37.7422906550671, -122.471359190111)",1.50172E+13
150171747,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,2/24/2015,23:45,INGLESIDE,"ARREST, BOOKED",ALEMANY BL / OCEAN AV,-122.4374381,37.72371738,"(37.7237173829812, -122.437438118789)",1.50172E+13
150171769,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,2/24/2015,23:11,CENTRAL,NONE,1500 Block of HYDE ST,-122.4181363,37.79503277,"(37.7950327696915, -122.418136287898)",1.50172E+13
150171775,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,2/24/2015,22:20,NORTHERN,NONE,500 Block of OCTAVIA ST,-122.4248316,37.77736225,"(37.7773622512789, -122.424831586464)",1.50172E+13
150171781,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Tuesday,2/24/2015,23:52,TENDERLOIN,"ARREST, BOOKED",600 Block of ELLIS ST,-122.4168937,37.78428605,"(37.7842860480389, -122.416893710739)",1.50172E+13
150171781,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Tuesday,2/24/2015,23:52,TENDERLOIN,"ARREST, BOOKED",600 Block of ELLIS ST,-122.4168937,37.78428605,"(37.7842860480389, -122.416893710739)",1.50172E+13
150171781,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,2/24/2015,23:52,TENDERLOIN,"ARREST, BOOKED",600 Block of ELLIS ST,-122.4168937,37.78428605,"(37.7842860480389, -122.416893710739)",1.50172E+13
150171797,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,2/25/2015,0:05,CENTRAL,"ARREST, BOOKED",GRANT AV / GEARY ST,-122.4050432,37.78776539,"(37.7877653941874, -122.405043248406)",1.50172E+13
150171800,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Tuesday,2/24/2015,23:56,MISSION,"ARREST, BOOKED",400 Block of VALENCIA ST,-122.4219944,37.76531485,"(37.765314854109, -122.421994366464)",1.50172E+13
150171816,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/24/2015,23:30,NORTHERN,NONE,2200 Block of CHESTNUT ST,-122.4398959,37.80029798,"(37.8002979847002, -122.439895933785)",1.50172E+13
150171822,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Wednesday,2/25/2015,0:10,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4129305,37.78383444,"(37.7838344374141, -122.412930522059)",1.50172E+13
150171838,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Tuesday,2/24/2015,23:42,SOUTHERN,"ARREST, BOOKED",200 Block of 6TH ST,-122.4063464,37.77916742,"(37.7791674218963, -122.406346425632)",1.50172E+13
150171838,WARRANTS,WARRANT ARREST,Tuesday,2/24/2015,23:42,SOUTHERN,"ARREST, BOOKED",200 Block of 6TH ST,-122.4063464,37.77916742,"(37.7791674218963, -122.406346425632)",1.50172E+13
150171838,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,2/24/2015,23:42,SOUTHERN,"ARREST, BOOKED",200 Block of 6TH ST,-122.4063464,37.77916742,"(37.7791674218963, -122.406346425632)",1.50172E+13
150171844,ARSON,ARSON OF A VEHICLE,Tuesday,2/24/2015,21:32,TARAVAL,NONE,1200 Block of 30TH AV,-122.4889056,37.76397066,"(37.7639706619358, -122.488905556252)",1.50172E+13
150171850,NON-CRIMINAL,FOUND PROPERTY,Wednesday,2/25/2015,0:30,PARK,NONE,2600 Block of GEARY BL,-122.4476172,37.78258419,"(37.7825841925678, -122.447617194265)",1.50172E+13
150171872,OTHER OFFENSES,RESISTING ARREST,Wednesday,2/25/2015,0:18,NORTHERN,"ARREST, BOOKED",VANNESS AV / SACRAMENTO ST,-122.422517,37.79128899,"(37.7912889898479, -122.422516966616)",1.50172E+13
150171872,WARRANTS,WARRANT ARREST,Wednesday,2/25/2015,0:18,NORTHERN,"ARREST, BOOKED",VANNESS AV / SACRAMENTO ST,-122.422517,37.79128899,"(37.7912889898479, -122.422516966616)",1.50172E+13
